TAKIM NO,PAKET NUMARASI,GONDERME SAATI,BASINC,YUKSEKLIK,INIS HIZI,SICAKLIK,PIL GERILIMI,GPS LATITUDE,GPS LONGITUDE,GPS ALTITUDE,UYDU STATUSU,PITCH,ROLL,YAW,DONUS SAYISI,VIDEO AKTARIM BILGISI, SON KOMUT
79108,1574,14/9/2021 06/48/21,1007.40,0.14,-0.40,29.96,12.41,0.000000,0.000000,0.00,Ucus Bekleniyor,-8.87,4.68,308.06,24.17,HAYIR,
79108,1900,14/9/2021 09/16/31,1014.91,-14.72,0.00,30.48,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,176.93,-20.56,311.50,49.27,HAYIR,
79108,1901,14/9/2021 09/16/32,1014.91,-14.73,0.00,30.49,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,178.81,-19.93,312.00,49.27,HAYIR,
79108,1902,14/9/2021 09/16/33,1014.90,-14.66,0.00,30.51,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,178.81,-20.00,313.25,49.27,HAYIR,
79108,1903,14/9/2021 09/16/34,1014.90,-14.68,0.10,30.52,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,178.25,-20.31,314.81,49.28,HAYIR,
79108,1904,14/9/2021 09/16/35,1014.91,-14.74,0.00,30.53,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,178.56,-20.12,314.81,49.28,HAYIR,
79108,1905,14/9/2021 09/16/36,1014.91,-14.72,0.00,30.54,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,178.50,-20.12,314.81,49.28,HAYIR,
79108,1906,14/9/2021 09/16/37,1014.89,-14.62,0.00,30.55,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,178.87,-20.00,314.87,49.28,HAYIR,
79108,1907,14/9/2021 09/16/38,1014.90,-14.67,0.10,30.57,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,178.93,-19.93,314.87,49.28,HAYIR,
79108,1908,14/9/2021 09/16/39,1014.91,-14.75,0.00,30.58,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,178.93,-19.93,314.87,49.28,HAYIR,
79108,1909,14/9/2021 09/16/40,1014.91,-14.76,0.00,30.58,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,178.93,-19.93,314.87,49.28,HAYIR,
79108,1910,14/9/2021 09/16/41,1014.91,-14.75,0.00,30.60,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,178.93,-19.93,314.87,49.28,HAYIR,
79108,1911,14/9/2021 09/16/42,1014.91,-14.76,0.00,30.61,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,178.93,-19.93,314.87,49.28,HAYIR,
79108,1912,14/9/2021 09/16/43,1014.92,-14.83,0.00,30.62,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,178.93,-19.93,314.87,49.28,HAYIR,
79108,1913,14/9/2021 09/16/44,1014.90,-14.71,0.00,30.63,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,178.93,-19.93,314.87,49.28,HAYIR,
79108,1914,14/9/2021 09/16/45,1014.90,-14.70,0.10,30.64,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,178.93,-19.93,314.87,49.28,HAYIR,
79108,1915,14/9/2021 09/16/46,1014.90,-14.70,0.00,30.66,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,178.93,-19.93,314.87,49.28,HAYIR,
79108,1916,14/9/2021 09/16/47,1014.91,-14.73,0.00,30.67,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,179.06,-19.87,314.87,49.28,HAYIR,
79108,1917,14/9/2021 09/16/48,1014.91,-14.78,0.00,30.68,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,179.31,-19.75,314.93,49.28,HAYIR,
79108,1918,14/9/2021 09/16/49,1014.92,-14.81,0.00,30.69,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,179.31,-19.75,314.93,49.28,HAYIR,
79108,1919,14/9/2021 09/16/50,1014.92,-14.87,0.00,30.70,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,179.37,-19.75,314.87,49.28,HAYIR,
79108,1920,14/9/2021 09/16/51,1014.91,-14.74,0.00,30.71,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,179.37,-19.75,314.87,49.28,HAYIR,
79108,1921,14/9/2021 09/16/52,1014.91,-14.80,0.10,30.72,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,179.37,-19.75,314.87,49.28,HAYIR,
79108,1922,14/9/2021 09/16/53,1014.91,-14.75,0.00,30.74,11.96,0.000000,0.000000,0.00,Ucus Bekleniyor,179.43,-19.68,314.87,49.28,HAYIR,
79108,1923,14/9/2021 09/16/54,1014.93,-14.91,0.10,30.75,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,179.68,-19.56,314.93,49.28,HAYIR,
79108,1924,14/9/2021 09/16/55,1014.92,-14.89,-0.10,30.76,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,179.68,-19.56,314.93,49.28,HAYIR,
79108,1925,14/9/2021 09/16/56,1014.92,-14.89,0.10,30.77,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,179.68,-19.56,314.93,49.28,HAYIR,
79108,1926,14/9/2021 09/16/57,1014.92,-14.89,0.00,30.78,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,179.68,-19.56,314.93,49.28,HAYIR,
79108,1927,14/9/2021 09/16/58,1014.92,-14.88,0.00,30.79,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,179.93,-19.25,314.43,49.28,HAYIR,
79108,1928,14/9/2021 09/16/59,1014.93,-14.94,0.20,30.80,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-176.75,-18.75,335.93,49.28,HAYIR,
79108,1929,14/9/2021 09/17/00,1014.93,-14.97,-0.60,30.81,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-174.18,-11.87,307.68,49.34,HAYIR,
79108,1930,14/9/2021 09/17/01,1014.89,-14.58,-0.50,30.82,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,172.81,-19.87,292.75,49.42,HAYIR,
79108,1931,14/9/2021 09/17/02,1014.83,-14.11,0.80,30.83,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.43,-16.62,329.56,49.46,HAYIR,
79108,1932,14/9/2021 09/17/03,1014.83,-14.11,0.60,30.83,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,174.81,-18.50,308.50,49.56,HAYIR,
79108,1933,14/9/2021 09/17/04,1014.82,-14.03,0.40,30.86,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,160.87,-15.93,217.87,49.62,HAYIR,
79108,1934,14/9/2021 09/17/05,1014.84,-14.19,-0.50,30.87,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,170.81,-1.00,205.50,49.87,HAYIR,
79108,1935,14/9/2021 09/17/06,1014.86,-14.35,-1.10,30.88,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,173.50,-5.68,184.75,49.91,HAYIR,
79108,1936,14/9/2021 09/17/07,1014.88,-14.53,-0.20,30.90,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,175.18,-0.50,182.43,49.96,HAYIR,
79108,1937,14/9/2021 09/145/08,1014.91,-14.74,-0.20,30.91,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,176.75,-0.62,181.81,49.97,HAYIR,
79108,1938,14/9/2021 09/17/09,1014.91,-14.75,-0.20,30.92,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,175.93,-5.18,181.31,49.97,HAYIR,
79108,1939,14/9/2021 09/17/10,1014.92,-14.83,0.00,30.94,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,175.56,-3.12,180.37,49.97,HAYIR,
79108,1940,14/9/2021 09/17/11,1014.89,-14.60,0.00,30.94,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,176.62,-0.93,178.06,49.98,HAYIR,
79108,1941,14/9/2021 09/17/12,1014.90,-14.65,0.10,30.96,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,176.68,-0.68,177.31,49.98,HAYIR,
79108,1942,14/9/2021 09/17/13,1014.88,-14.52,0.00,30.97,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,176.56,-0.25,176.75,49.98,HAYIR,
79108,1943,14/9/2021 09/17/14,1014.87,-14.43,0.00,30.98,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,177.43,0.56,176.18,49.99,HAYIR,
79108,1944,14/9/2021 09/17/15,1014.87,-14.43,0.00,30.99,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,177.25,0.93,175.87,49.99,HAYIR,
79108,1945,14/9/2021 09/17/16,1014.86,-14.34,0.00,31.00,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.00,1.50,176.00,49.99,HAYIR,
79108,1946,14/9/2021 09/17/17,1014.86,-14.37,0.00,31.01,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,176.75,2.31,175.00,49.99,HAYIR,
79108,1947,14/9/2021 09/17/18,1014.86,-14.37,0.00,31.03,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,176.50,2.43,174.68,49.99,HAYIR,
79108,1948,14/9/2021 09/17/19,1014.88,-14.48,0.00,31.03,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,176.93,2.81,174.68,49.99,HAYIR,
79108,1949,14/9/2021 09/17/20,1014.89,-14.61,-0.10,31.05,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,176.62,3.25,174.43,49.99,HAYIR,
79108,1950,14/9/2021 09/17/21,1014.89,-14.64,-0.20,31.06,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,176.18,3.06,174.50,49.99,HAYIR,
79108,1951,14/9/2021 09/17/22,1014.89,-14.60,0.00,31.07,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,176.31,3.93,173.81,49.99,HAYIR,
79108,1952,14/9/2021 09/17/23,1014.89,-14.62,0.00,31.08,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,176.43,4.75,173.50,49.99,HAYIR,
79108,1953,14/9/2021 09/17/24,1014.90,-14.73,0.00,31.09,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,176.06,4.87,172.75,49.99,HAYIR,
79108,1954,14/9/2021 09/17/25,1014.90,-14.66,-0.10,31.10,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,175.93,5.06,172.12,50.00,HAYIR,
79108,1955,14/9/2021 09/17/26,1014.91,-14.75,0.00,31.12,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,176.06,5.81,171.87,50.00,HAYIR,
79108,1956,14/9/2021 09/17/27,1014.91,-14.76,0.00,31.13,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,175.56,2.62,173.62,50.00,HAYIR,
79108,1957,14/9/2021 09/17/28,1014.89,-14.64,-0.20,31.14,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,170.31,1.43,157.87,50.01,HAYIR,
79108,1959,14/9/2021 09/17/30,1014.87,-14.43,0.10,31.17,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,163.12,-11.00,154.62,50.06,HAYIR,
79108,1960,14/9/2021 09/17/31,1014.86,-14.34,0.00,31.18,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,165.56,-9.93,155.50,50.07,HAYIR,
79108,1961,14/9/2021 09/17/32,1014.87,-14.47,0.00,31.19,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,168.37,-9.31,157.18,50.07,HAYIR,
79108,1962,14/9/2021 09/17/33,1014.89,-14.64,0.60,31.20,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,172.12,6.62,182.81,50.08,HAYIR,
79108,1963,14/9/2021 09/17/34,1014.93,-14.96,-0.80,31.22,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-175.68,3.68,222.68,50.15,HAYIR,
79108,1964,14/9/2021 09/17/35,1014.93,-14.96,-0.20,31.22,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-169.18,-11.87,236.18,50.26,HAYIR,
79108,1965,14/9/2021 09/17/36,1014.95,-15.17,0.10,31.24,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,-171.31,-12.62,217.56,50.30,HAYIR,
79108,1966,14/9/2021 09/17/37,1014.94,-15.09,-0.10,31.25,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-168.75,-10.50,216.37,50.35,HAYIR,
79108,1967,14/9/2021 09/17/38,1014.95,-15.18,0.40,31.27,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-179.43,-8.75,248.43,50.35,HAYIR,
79108,1968,14/9/2021 09/17/39,1014.95,-15.12,-0.10,31.28,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,-177.50,-4.37,245.12,50.44,HAYIR,
79108,1969,14/9/2021 09/17/40,1014.95,-15.17,0.00,31.29,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,-179.81,-7.18,243.12,50.45,HAYIR,
79108,1970,14/9/2021 09/17/41,1014.97,-15.31,0.00,31.31,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,179.18,-11.68,245.25,50.46,HAYIR,
79108,1971,14/9/2021 09/17/42,1014.97,-15.32,-0.10,31.32,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.81,-8.37,241.00,50.46,HAYIR,
79108,1972,14/9/2021 09/17/43,1014.97,-15.30,0.00,31.33,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,175.12,-13.68,238.06,50.48,HAYIR,
79108,1973,14/9/2021 09/17/44,1014.96,-15.23,0.00,31.34,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,176.18,-12.87,242.43,50.48,HAYIR,
79108,1974,14/9/2021 09/17/45,1014.96,-15.21,0.10,31.36,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.50,-9.50,243.06,50.49,HAYIR,
79108,1975,14/9/2021 09/17/46,1014.96,-15.26,0.00,31.37,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,173.75,-6.37,237.56,50.49,HAYIR,
79108,1976,14/9/2021 09/17/47,1014.96,-15.27,0.00,31.39,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,173.18,-6.43,236.06,50.51,HAYIR,
79108,1977,14/9/2021 09/17/48,1014.96,-15.25,0.00,31.40,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,170.25,-1.93,236.00,50.51,HAYIR,
79108,1978,14/9/2021 09/17/49,1014.96,-15.26,0.00,31.41,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,172.56,-6.62,237.68,50.52,HAYIR,
79108,1979,14/9/2021 09/17/50,1014.98,-15.42,0.20,31.42,11.96,0.000000,0.000000,0.00,Ucus Bekleniyor,171.56,-16.62,252.12,50.52,HAYIR,
79108,1980,14/9/2021 09/17/51,1014.97,-15.29,0.00,31.43,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,171.50,-13.56,257.18,50.56,HAYIR,
79108,1981,14/9/2021 09/17/52,1014.94,-15.05,0.20,31.44,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,170.56,-11.06,256.37,50.58,HAYIR,
79108,1982,14/9/2021 09/17/53,1014.94,-15.08,0.20,31.46,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,170.62,-9.81,247.12,50.58,HAYIR,
79108,1983,14/9/2021 09/17/54,1014.95,-15.18,0.00,31.47,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,171.00,-6.81,244.31,50.61,HAYIR,
79108,1984,14/9/2021 09/17/55,1014.94,-15.06,-0.20,31.49,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,175.12,-11.18,242.75,50.61,HAYIR,
79108,1985,14/9/2021 09/17/56,1014.93,-14.97,0.20,31.50,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,172.00,-8.00,233.00,50.62,HAYIR,
79108,1986,14/9/2021 09/17/57,1014.93,-15.02,0.00,31.52,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,172.37,-3.25,225.06,50.65,HAYIR,
79108,1987,14/9/2021 09/17/58,1014.94,-15.04,-0.10,31.54,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,173.93,-3.87,224.25,50.67,HAYIR,
79108,1988,14/9/2021 09/17/59,1014.94,-15.04,0.00,31.54,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,174.06,-4.62,224.12,50.67,HAYIR,
79108,1989,14/9/2021 09/18/00,1014.94,-15.03,0.00,31.56,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,174.50,-3.75,221.06,50.67,HAYIR,
79108,1990,14/9/2021 09/18/01,1014.93,-14.95,0.10,31.58,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.18,-2.68,230.93,50.68,HAYIR,
79108,1991,14/9/2021 09/18/02,1014.91,-14.86,0.00,31.59,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.62,-8.68,231.18,50.70,HAYIR,
79108,1992,14/9/2021 09/18/03,1014.93,-14.95,0.00,31.60,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,179.87,-16.25,236.31,50.71,HAYIR,
79108,1993,14/9/2021 09/18/04,1014.94,-15.06,0.00,31.61,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,178.56,-11.50,235.25,50.72,HAYIR,
79108,1994,14/9/2021 09/18/05,1014.94,-15.03,0.00,31.62,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,178.87,-11.25,234.06,50.72,HAYIR,
79108,1995,14/9/2021 09/18/06,1014.93,-14.99,0.00,31.64,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,179.75,-11.56,234.56,50.73,HAYIR,
79108,1996,14/9/2021 09/18/07,1014.92,-14.91,0.10,31.65,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,-179.06,-11.75,236.75,50.73,HAYIR,
79108,1997,14/9/2021 09/18/08,1014.92,-14.93,0.00,31.67,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,-179.43,-11.87,234.31,50.73,HAYIR,
79108,1998,14/9/2021 09/18/09,1014.93,-14.96,0.00,31.68,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-179.56,-10.18,234.37,50.74,HAYIR,
79108,1999,14/9/2021 09/18/10,1014.91,-14.82,0.00,31.69,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,178.56,-12.25,259.37,50.74,HAYIR,
79108,2000,14/9/2021 09/18/11,1014.90,-14.71,0.80,31.71,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-173.93,-18.12,304.00,50.81,HAYIR,
79108,2001,14/9/2021 09/18/12,1014.89,-14.63,0.20,31.73,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,177.56,-19.25,301.68,50.93,HAYIR,
79108,2002,14/9/2021 09/18/13,1014.88,-14.56,0.20,31.74,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,178.43,-18.18,301.37,50.93,HAYIR,
79108,2003,14/9/2021 09/18/14,1014.88,-14.54,0.10,31.75,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.68,-16.25,295.81,50.93,HAYIR,
79108,2004,14/9/2021 09/18/15,1014.88,-14.55,0.00,31.77,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.31,-14.81,297.37,50.95,HAYIR,
79108,2005,14/9/2021 09/18/16,1014.89,-14.67,0.00,31.78,12.05,0.000000,0.000000,0.00,Ucus Bekleniyor,178.00,-15.56,297.68,50.96,HAYIR,
79108,2006,14/9/2021 09/18/17,1014.88,-14.52,0.00,31.79,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.56,-15.62,296.56,50.96,HAYIR,
79108,2007,14/9/2021 09/18/18,1014.88,-14.54,0.10,31.81,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,178.62,-15.93,297.00,50.96,HAYIR,
79108,2008,14/9/2021 09/18/19,1014.90,-14.72,0.00,31.83,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,178.87,-16.93,296.62,50.96,HAYIR,
79108,2009,14/9/2021 09/18/20,1014.89,-14.65,-0.10,31.84,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.93,-16.50,295.00,50.96,HAYIR,
79108,2010,14/9/2021 09/18/21,1014.90,-14.72,0.10,31.85,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,178.25,-16.50,296.06,50.96,HAYIR,
79108,2011,14/9/2021 09/18/22,1014.91,-14.82,0.00,31.87,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,178.93,-17.87,295.25,50.97,HAYIR,
79108,2012,14/9/2021 09/18/23,1014.90,-14.71,0.00,31.88,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.43,-16.37,294.87,50.97,HAYIR,
79108,2013,14/9/2021 09/18/24,1014.91,-14.83,0.10,31.90,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.43,-16.87,296.75,50.98,HAYIR,
79108,2014,14/9/2021 09/18/25,1014.92,-14.95,0.00,31.91,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.43,-17.00,297.06,50.98,HAYIR,
,14/9/2021 09/22/15,1014.67,-12.81,-0.20,35.12,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,165.43,4.00,329.06,57.03,HAYIR,
,79108,2244,14/9/2021 09/22/16,1014.67,-12.84,-0.30,35.13,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,165.75,1.18,345.50,57.09,HAYIR,
79108,2245,14/9/2021 09/22/17,1014.67,-12.88,0.50,35.13,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,161.00,2.68,340.25,57.14,HAYIR,
79108,2246,14/9/2021 09/22/18,1014.66,-12.74,0.00,35.16,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,175.93,-24.12,311.75,57.15,HAYIR,
79108,2247,14/9/2021 09/22/19,1014.65,-12.71,-0.20,35.16,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,163.43,-33.37,289.18,57.23,HAYIR,
79108,2248,14/9/2021 09/22/20,1014.65,-12.68,0.00,35.18,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,169.37,-29.12,294.56,57.29,HAYIR,
79108,2249,14/9/2021 09/22/21,1014.64,-12.54,0.00,35.18,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,171.12,-20.87,305.37,57.31,HAYIR,
79108,2250,14/9/2021 09/22/22,1014.61,-12.36,0.10,35.21,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,170.62,-13.81,333.93,57.34,HAYIR,
79108,2251,14/9/2021 09/22/23,1014.61,-12.30,0.20,35.22,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,170.25,-13.50,329.93,57.42,HAYIR,
79108,2252,14/9/2021 09/22/24,1014.62,-12.38,-0.10,35.23,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,171.31,-15.31,324.56,57.43,HAYIR,
79108,2254,14/9/2021 09/22/26,1014.60,-12.27,0.80,35.25,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,165.50,-2.56,319.06,57.44,HAYIR,
79108,2255,14/9/2021 09/22/27,1014.61,-12.35,0.10,35.27,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,171.06,-27.62,298.43,57.46,HAYIR,
79108,2256,14/9/2021 09/22/28,1014.61,-12.35,-0.40,35.27,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,152.87,-47.68,329.37,57.51,HAYIR,
79108,2257,14/9/2021 09/22/29,1014.62,-12.45,-0.30,35.29,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,149.18,-36.81,347.68,57.60,HAYIR,
79108,2258,14/9/2021 09/22/30,1014.66,-12.79,-1.50,35.31,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,167.56,-36.18,295.93,57.65,HAYIR,
79108,2259,14/9/2021 09/22/31,1014.62,-12.40,-0.10,35.32,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,172.62,-19.00,289.93,57.79,HAYIR,
79108,2260,14/9/2021 09/22/32,1014.60,-12.22,-0.20,35.33,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,131.50,-31.87,355.81,57.81,HAYIR,
79108,2261,14/9/2021 09/22/33,1014.61,-12.35,-0.30,35.34,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,110.43,-35.93,358.06,57.99,HAYIR,
3233936648,2262,14/9/2021 09/22/34,1014.63,-21071.08,20.48,12.42,380.32,0.000000,0.000000,379.58,Ucus Bekleniyor,129.96,-203.60,13.26,181.91,HAYIR,
79108,2263,14/9/2021 09/22/35,1014.64,-12.57,-0.50,35.37,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,144.43,-38.37,0.81,58.01,HAYIR,
79108,2264,14/9/2021 09/22/36,1014.64,-12.62,-0.20,35.38,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,172.37,-8.68,303.75,58.02,HAYIR,
79108,2265,14/9/2021 09/22/37,1014.67,-12.82,0.00,35.40,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,166.81,-12.37,292.37,58.18,HAYIR,
79108,2266,14/9/2021 09/22/38,1014.67,-12.88,-0.10,35.41,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,177.56,-14.68,339.37,58.21,HAYIR,
79108,2267,14/9/2021 09/22/39,1014.67,-12.89,0.20,35.43,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-174.43,-4.00,15.31,58.34,HAYIR,
79108,2268,14/9/2021 09/22/40,1014.68,-12.92,0.10,35.43,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-177.68,-5.18,9.56,58.44,HAYIR,
79108,2269,14/9/2021 09/22/41,1014.67,-12.90,0.00,35.45,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,179.56,-2.93,14.93,58.45,HAYIR,
79108,2270,14/9/2021 09/22/42,1014.67,-12.83,0.10,35.46,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-172.06,-9.18,24.68,58.47,HAYIR,
79108,2271,14/9/2021 09/22/43,1014.67,-12.91,0.10,35.48,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,170.81,-11.06,4.43,58.49,HAYIR,
79108,2272,14/9/2021 09/22/44,1014.67,-12.90,0.10,35.48,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,176.56,-3.43,13.06,58.55,HAYIR,
79108,2273,14/9/2021 09/22/45,1014.66,-12.78,0.20,35.50,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,177.56,7.43,352.50,58.58,HAYIR,
79108,2274,14/9/2021 09/22/46,1014.67,-12.84,-0.20,35.50,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,168.00,-1.12,339.81,58.63,HAYIR,
79108,2275,14/9/2021 09/22/47,1014.67,-12.84,-0.20,35.50,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,170.18,-10.00,337.50,58.67,HAYIR,
79108,2276,14/9/2021 09/22/48,1014.68,-12.94,0.60,35.53,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,168.87,-10.75,327.00,58.67,HAYIR,
79108,2277,14/9/2021 09/22/49,1014.67,-12.85,-0.50,35.54,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,173.25,-12.87,247.68,58.70,HAYIR,
79108,2278,14/9/2021 09/22/50,1014.67,-12.87,-0.60,35.55,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-163.18,-7.56,244.06,58.92,HAYIR,
79108,2279,14/9/2021 09/22/51,1014.65,-12.71,-0.60,35.56,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-179.75,11.18,197.12,58.93,HAYIR,
